Element	Step	dT	TimeStamp	Nops
npb	mg_4_32_perprocess	.004754011	1547216682.507277119	2019.59
npb	mg_4_32	1.569685626	1547216684.076962745	3
npb	mg_4_32_total	.003348793	1547216684.080311538	258944.01
npb	mg_4_32_perprocess	.003520714	1547216684.083832252	2023.00
npb	mg_4_32	1.486911905	1547216685.570744157	4
npb	mg_4_32_total	.003299221	1547216685.574043378	259202.40
npb	mg_4_32_perprocess	.003730803	1547216685.577774181	2025.02
npb	mg_4_32	1.592548724	1547216687.170322905	5
npb	mg_4_32_total	.003325752	1547216687.173648657	259775.37
npb	mg_4_32_perprocess	.003843754	1547216687.177492411	2029.50
npb	cg_4_32	2.942380053	1547216690.119872464	1
npb	cg_4_32_total	.002924521	1547216690.122796985	78610.99
npb	cg_4_32_perprocess	.003934867	1547216690.126731852	614.15
npb	cg_4_32	2.933886131	1547216693.060617983	2
npb	cg_4_32_total	.003313027	1547216693.063931010	79209.54
npb	cg_4_32_perprocess	.002925829	1547216693.066856839	618.82
npb	cg_4_32	2.929205770	1547216695.996062609	3
npb	cg_4_32_total	.003208727	1547216695.999271336	78858.40
npb	cg_4_32_perprocess	.003048406	1547216696.002319742	616.08
npb	cg_4_32	2.936511201	1547216698.938830943	4
npb	cg_4_32_total	.003056695	1547216698.941887638	78304.73
npb	cg_4_32_perprocess	.003176619	1547216698.945064257	611.76
npb	cg_4_32	2.932358857	1547216701.877423114	5
npb	cg_4_32_total	.003289089	1547216701.880712203	79157.69
npb	cg_4_32_perprocess	.002971585	1547216701.883683788	618.42
npb	ep_4_32	2.104388844	1547216703.988072632	1
npb	ep_4_32_total	.003371277	1547216703.991443909	7366.78
npb	ep_4_32_perprocess	.005162845	1547216703.996606754	57.55
npb	ep_4_32	2.032796181	1547216706.029402935	2
npb	ep_4_32_total	.003209175	1547216706.032612110	7388.80
npb	ep_4_32_perprocess	.003269478	1547216706.035881588	57.72
npb	ep_4_32	2.090666732	1547216708.126548320	3
npb	ep_4_32_total	.003168150	1547216708.129716470	7384.52
npb	ep_4_32_perprocess	.003211266	1547216708.132927736	57.69
npb	ep_4_32	2.171275507	1547216710.304203243	4
npb	ep_4_32_total	.003768616	1547216710.307971859	7372.35
npb	ep_4_32_perprocess	.003195060	1547216710.311166919	57.60
npb	ep_4_32	2.087484442	1547216712.398651361	5
npb	ep_4_32_total	.003011969	1547216712.401663330	7424.01
npb	ep_4_32_perprocess	.003347238	1547216712.405010568	58.00
npb	bt_4_25	11.605661563	1547216724.010672131	1
npb	bt_4_25_total	.003264180	1547216724.013936311	271611.60
npb	bt_4_25_perprocess	.003676817	1547216724.017613128	2716.12
npb	bt_4_25	11.621545082	1547216735.639158210	2
npb	bt_4_25_total	.003380899	1547216735.642539109	270350.50
npb	bt_4_25_perprocess	.003435045	1547216735.645974154	2703.50
npb	bt_4_25	11.670639377	1547216747.316613531	3
npb	bt_4_25_total	.003242927	1547216747.319856458	270267.29
npb	bt_4_25_perprocess	.004661526	1547216747.324517984	2702.67
npb	bt_4_25	11.658904505	1547216758.983422489	4
npb	bt_4_25_total	.003189594	1547216758.986612083	271236.15
npb	bt_4_25_perprocess	.004815532	1547216758.991427615	2712.36
npb	bt_4_25	11.632311416	1547216770.623739031	5
npb	bt_4_25_total	.003150542	1547216770.626889573	270858.90
npb	bt_4_25_perprocess	.005086870	1547216770.631976443	2708.59
npb	sp_4_25	9.308835826	1547216779.940812269	1
npb	sp_4_25_total	.003202141	1547216779.944014410	176183.15
npb	sp_4_25_perprocess	.003044755	1547216779.947059165	1761.83
npb	sp_4_25	9.259912197	1547216789.206971362	2
npb	sp_4_25_total	.003064114	1547216789.210035476	177053.01
npb	sp_4_25_perprocess	.004827784	1547216789.214863260	1770.53
npb	sp_4_25	9.396242732	1547216798.611105992	3
npb	sp_4_25_total	.002982153	1547216798.614088145	175126.99
npb	sp_4_25_perprocess	.003072141	1547216798.617160286	1751.27
npb	sp_4_25	9.339861726	1547216807.957022012	4
npb	sp_4_25_total	.003490304	1547216807.960512316	175998.22
npb	sp_4_25_perprocess	.003497160	1547216807.964009476	1759.98
npb	sp_4_25	9.296961379	1547216817.260970855	5
npb	sp_4_25_total	.003208757	1547216817.264179612	175012.00
npb	sp_4_25_perprocess	.003242693	1547216817.267422305	1750.12
npb	is_4_16	2.798227594	1547216820.065649899	1
npb	is_4_16_total	.003369857	1547216820.069019756	4065.69
npb	is_4_16_perprocess	.003304822	1547216820.072324578	63.53
npb	is_4_16	2.866385474	1547216822.938710052	2
npb	is_4_16_total	.002809397	1547216822.941519449	4080.58
npb	is_4_16_perprocess	.003471740	1547216822.944991189	63.76
npb	is_4_16	3.055873984	1547216826.000865173	3
npb	is_4_16_total	.003461480	1547216826.004326653	4016.02
npb	is_4_16_perprocess	.003548514	1547216826.007875167	62.75
npb	is_4_16	2.776776205	1547216828.784651372	4
npb	is_4_16_total	.003094903	1547216828.787746275	4056.68
npb	is_4_16_perprocess	.005201683	1547216828.792947958	63.39
npb	is_4_16	2.872313625	1547216831.665261583	5
npb	is_4_16_total	.003231323	1547216831.668492906	4053.06
npb	is_4_16_perprocess	.003292544	1547216831.671785450	63.33
npb	lu_4_16	9.299698108	1547216840.971483558	1
npb	lu_4_16_total	.003381017	1547216840.974864575	242371.40
npb	lu_4_16_perprocess	.003454369	1547216840.978318944	3787.05
npb	lu_4_16	9.335717309	1547216850.314036253	2
npb	lu_4_16_total	.003435380	1547216850.317471633	242670.60
npb	lu_4_16_perprocess	.002948749	1547216850.320420382	3791.73
npb	lu_4_16	9.335642960	1547216859.656063342	3
npb	lu_4_16_total	.003144595	1547216859.659207937	242360.49
npb	lu_4_16_perprocess	.003145149	1547216859.662353086	3786.88
npb	lu_4_16	9.276802259	1547216868.939155345	4
npb	lu_4_16_total	.003159472	1547216868.942314817	242785.72
npb	lu_4_16_perprocess	.003381964	1547216868.945696781	3793.53
npb	lu_4_16	9.253446322	1547216878.199143103	5
npb	lu_4_16_total	.003432211	1547216878.202575314	243581.06
npb	lu_4_16_perprocess	.003214674	1547216878.205789988	3805.95
npb	ft_4_16	6.944907762	1547216885.150697750	1
npb	ft_4_16_total	.003168677	1547216885.153866427	91223.73
npb	ft_4_16_perprocess	.003188086	1547216885.157054513	1425.37
npb	ft_4_16	6.774653699	1547216891.931708212	2
npb	ft_4_16_total	.003290627	1547216891.934998839	91497.20
npb	ft_4_16_perprocess	.003360758	1547216891.938359597	1429.64
npb	ft_4_16	7.269882082	1547216899.208241679	3
npb	ft_4_16_total	.003268863	1547216899.211510542	91067.23
npb	ft_4_16_perprocess	.003121644	1547216899.214632186	1422.93
npb	ft_4_16	7.253057090	1547216906.467689276	4
npb	ft_4_16_total	.003362901	1547216906.471052177	91314.81
npb	ft_4_16_perprocess	.003222678	1547216906.474274855	1426.79
npb	ft_4_16	6.937178605	1547216913.411453460	5
npb	ft_4_16_total	.003638359	1547216913.415091819	91172.94
npb	ft_4_16_perprocess	.004866757	1547216913.419958576	1424.58
npb	mg_4_16	1.570545265	1547216914.990503841	1
npb	mg_4_16_total	.003159501	1547216914.993663342	186233.33
npb	mg_4_16_perprocess	.004501405	1547216914.998164747	2909.90
npb	mg_4_16	1.554669558	1547216916.552834305	2
npb	mg_4_16_total	.003271484	1547216916.556105789	185777.54
npb	mg_4_16_perprocess	.004759295	1547216916.560865084	2902.77
npb	mg_4_16	1.557551742	1547216918.118416826	3
npb	mg_4_16_total	.003161887	1547216918.121578713	185941.23
npb	mg_4_16_perprocess	.004459585	1547216918.126038298	2905.33
npb	mg_4_16	1.543214901	1547216919.669253199	4
npb	mg_4_16_total	.002812270	1547216919.672065469	185810.74
npb	mg_4_16_perprocess	.003119572	1547216919.675185041	2903.29
npb	mg_4_16	1.561343972	1547216921.236529013	5
npb	mg_4_16_total	.003400490	1547216921.239929503	186127.89
npb	mg_4_16_perprocess	.005263380	1547216921.245192883	2908.25
npb	cg_4_16	3.045353855	1547216924.290546738	1
npb	cg_4_16_total	.003127067	1547216924.293673805	65804.67
npb	cg_4_16_perprocess	.005253081	1547216924.298926886	1028.20
npb	cg_4_16	3.037786881	1547216927.336713767	2
npb	cg_4_16_total	.003453508	1547216927.340167275	65731.66
npb	cg_4_16_perprocess	.004681036	1547216927.344848311	1027.06
npb	cg_4_16	3.111437787	1547216930.456286098	3
npb	cg_4_16_total	.003015014	1547216930.459301112	66003.10
npb	cg_4_16_perprocess	.003370542	1547216930.462671654	1031.30
npb	cg_4_16	3.115878268	1547216933.578549922	4
npb	cg_4_16_total	.003055858	1547216933.581605780	65786.86
npb	cg_4_16_perprocess	.003242190	1547216933.584847970	1027.92
npb	cg_4_16	2.982782595	1547216936.567630565	5
npb	cg_4_16_total	.003405327	1547216936.571035892	65760.06
npb	cg_4_16_perprocess	.004649609	1547216936.575685501	1027.50
npb	ep_4_16	3.038697706	1547216939.614383207	1
npb	ep_4_16_total	.003274824	1547216939.617658031	3715.30
npb	ep_4_16_perprocess	.003274103	1547216939.620932134	58.05
npb	ep_4_16	3.134597392	1547216942.755529526	2
npb	ep_4_16_total	.003019085	1547216942.758548611	3706.76
npb	ep_4_16_perprocess	.003174861	1547216942.761723472	57.92
npb	ep_4_16	3.025235167	1547216945.786958639	3
npb	ep_4_16_total	.003411036	1547216945.790369675	3724.97
npb	ep_4_16_perprocess	.004792797	1547216945.795162472	58.20
npb	ep_4_16	3.046424102	1547216948.841586574	4
npb	ep_4_16_total	.003110916	1547216948.844697490	3714.54
npb	ep_4_16_perprocess	.003305361	1547216948.848002851	58.04
npb	ep_4_16	3.054165787	1547216951.902168638	5
